file_name,entity_type,pred_text,pred_line,confidence,verdict
31699904,AcquisitionMethod,data-independent acquisition (DIA),2,1.0,supported
31699904,AlkylationReagent,iodoacetamide,3,1.0,supported
31699904,CellLine,C2C12,4,1.0,supported
31699904,CellType,immortalized mouse myoblast,5,1.0,supported
31699904,CleavageAgent,trypsin,6,1.0,supported
31699904,CollisionEnergy,27% NCE,7,1.0,supported
31699904,CollisionEnergy,"(25.5%, 27 and 30% NCE)",8,1.0,supported
31699904,Compound,beta-lactoglobulin,9,1.0,supported
31699904,Compound,fibrinogen alpha,10,1.0,supported
31699904,Compound,fibrinogen beta,11,0.8,partial
31699904,Compound,fibrinogen gamma,12,0.77,partial
31699904,Compound,glucose oxidase,13,1.0,supported
31699904,Compound,human hemoglobin alpha,14,1.0,supported
31699904,Compound,human hemoglobin beta,15,0.84,partial
31699904,Compound,lipases 1,16,1.0,supported
31699904,Compound,lipases 2,17,0.89,supported
31699904,Compound,lipases 3,18,0.89,supported
31699904,Compound,lysozyme,19,1.0,supported
31699904,Compound,myoglobin,20,1.0,supported
31699904,FractionationMethod,Protein Fractionation by SDS-PAGE,21,1.0,supported
31699904,FractionationMethod,"the ""Pierce High pH Reversed-Phase Peptide Fractionation Kit"" (Thermo Fisher Scientific)",22,1.0,supported
31699904,FragmentMassTolerance,20 mmu,23,1.0,supported
31699904,FragmentationMethod,HCD,24,1.0,supported
31699904,GradientTime,120 min gradient,25,1.0,supported
31699904,Instrument,Q Exactive HF mass spectrometer (Thermo Fisher Scientific),26,1.0,supported
31699904,IonizationType,electrospray ionization,27,1.0,supported
31699904,Label,label-free quantification (LFQ),28,1.0,supported
31699904,MaterialType,cells,29,1.0,supported
31699904,Modification,carbamidomethylation at C,30,0.0,hallucinated
31699904,Modification,oxidation (M),31,1.0,supported
31699904,Modification,Gln->pyro-Glu (N-terminal Q),32,1.0,supported
31699904,Modification,deamidated (NQ),33,1.0,supported
31699904,Modification,ammonium (DE),34,1.0,supported
31699904,Modification,"ammonia-loss (N, N-terminal C)",35,1.0,supported
31699904,NumberOfFractions,10 different fractions,36,1.0,supported
31699904,NumberOfFractions,8 fractions,37,1.0,supported
31699904,NumberOfMissedCleavages,two,38,1.0,supported
31699904,NumberOfSamples,five spike-in states,39,1.0,supported
31699904,NumberOfTechnicalReplicates,triplicate,40,1.0,supported
31699904,Organism,Aspergillus niger,41,1.0,supported
31699904,Organism,bovine,42,1.0,supported
31699904,Organism,Candida rugosa,43,1.0,supported
31699904,Organism,chicken,44,1.0,supported
31699904,Organism,equine,45,1.0,supported
31699904,Organism,human,46,1.0,supported
31699904,Organism,mouse,47,1.0,supported
31699904,OrganismPart,bovine milk,48,1.0,supported
31699904,OrganismPart,chicken egg white,49,1.0,supported
31699904,OrganismPart,equine skeletal muscle,50,1.0,supported
31699904,OrganismPart,human plasma,51,1.0,supported
31699904,PrecursorMassTolerance,5 ppm,52,1.0,supported
31699904,ReductionReagent,dithiothreitol,53,1.0,supported
31699904,Separation,"PepMap 100 C18 (100 mum ID x 2 cm, particle size 5 mum, pore size 100 Ang; Thermo Fisher Scientific) as precolumn",54,1.0,supported
31699904,Separation,"PepMap C18 (75 mum x 50 cm, particle size 2 mum, pore size 100 Ang; Thermo Fisher Scientific) as analytical column",55,1.0,supported
31699904,SpikedCompound,iRT kit,56,1.0,supported
31699904,SpikedCompound,human alpha-synuclein,57,1.0,supported
31699904,SpikedCompound,beta-lactoglobulin from bovine milk,58,1.0,supported
31699904,SpikedCompound,"fibrinogen alpha, beta and gamma from human plasma",59,1.0,supported
31699904,SpikedCompound,glucose oxidase from Aspergillus niger,60,1.0,supported
31699904,SpikedCompound,human hemoglobin alpha and beta,61,1.0,supported
31699904,SpikedCompound,"lipases 1, 2 and 3 from Candida rugosa",62,1.0,supported
31699904,SpikedCompound,lysozyme from chicken egg white,63,1.0,supported
31699904,SpikedCompound,myoglobin from equine skeletal muscle,64,1.0,supported
31699904,Time,120 min,65,1.0,supported
31699904,Time,overnight,66,1.0,supported
31699904,Staining,SimplyBlue SafeStain,67,1.0,supported
31699904,Temperature,37 degreesC,68,1.0,supported
31699905,AcquisitionMethod,data-dependent MS/MS,1,1.0,supported
31699905,AlkylationReagent,chloroacetamide,2,1.0,supported
31699905,CleavageAgent,trypsin,3,1.0,supported
31699905,CleavageAgent,Lys-C,4,1.0,supported
31699905,CollisionEnergy,30-40% normalized collision energy,5,1.0,supported
31699905,Disease,Alzheimer disease (AD),6,1.0,supported
31699905,Disease,sporadic AD,7,1.0,supported
31699905,FlowRateChromatogram,250 nl/min,10,1.0,supported
31699905,FractionationMethod,pre-fractionated into 72 fractions using HiRIEF with the broad range pH 3-10 IPG drystrip,11,1.0,supported
31699905,FragmentMassTolerance,fragment ion mass tolerance of 0.02 Da,12,1.0,supported
31699905,FragmentationMethod,higher energy collision dissociation,13,1.0,supported
31699905,Instrument,hybrid Q-Exactive-HF mass spectrometer (Thermo Scientific),14,1.0,supported
31699905,Label,TMT10plex 126-131Da,15,1.0,supported
31699905,Label,amine-reactive isobaric tandem mass tags (TMTs),16,1.0,supported
31699905,MaterialType,tissue,17,1.0,supported
31699905,Modification,carbamidomethylation on cysteine residues,18,1.0,supported
31699905,Modification,oxidation on methionine residues,19,1.0,supported
31699905,Modification,TMT10plex on peptide N termini,20,0.69,hallucinated
31699905,Modification,lysine residues,21,1.0,supported
31699905,NumberOfBiologicalReplicates,10,22,1.0,supported
31699905,NumberOfFractions,72 contiguous fractions,23,1.0,supported
31699905,NumberOfMissedCleavages,2 missed cleavages,24,1.0,supported
31699905,NumberOfSamples,ten samples,25,1.0,supported
31699905,NumberOfTechnicalReplicates,No technical replicates,26,1.0,supported
31699905,Organism,human,27,1.0,supported
31699905,OrganismPart,outer two-thirds of the molecular layer of the dentate gyrus,28,1.0,supported
31699905,OrganismPart,frozen hippocampal tissues,29,1.0,supported
31699905,PooledSample,pooled,30,1.0,supported
31699905,PrecursorMassTolerance,precursor mass tolerance of 10 ppm,31,1.0,supported
31699905,ReductionReagent,DTT,32,1.0,supported
31699905,Separation,"Samples were trapped on a C18 guard-desalting column (Acclaim PepMap 100, 75 mum x 2 cm, nanoViper, C18, 5 mum, 100Ang), and separated on a 50 cm long C18 column (Easy spray PepMap RSLC, C18, 2 mum, 100Ang, 75 mum x 50 cm).",33,1.0,supported
32284562,AcquisitionMethod,data-dependent mode,1,1.0,supported
32284562,AlkylationReagent,iodoacetamide,2,1.0,supported
32284562,CellType,Human RBCs,3,1.0,supported
32284562,CleavageAgent,LysC,4,1.0,supported
32284562,CleavageAgent,trypsin,5,1.0,supported
32284562,CollisionEnergy,the HCD collision energy was set at 38,6,1.0,supported
32284562,CollisionEnergy,the CID collision energy was set at 35,7,1.0,supported
32284562,CollisionEnergy,the HCD collision energy was set at 65,8,1.0,supported
32284562,CollisionEnergy,the HCD normalized collision energy was set at 33,9,1.0,supported
32284562,Compound,100nM Rapamycin,10,1.0,supported
32284562,DevelopmentalStage,Asexual RBC stage,11,1.0,supported
32284562,Disease,human malaria,12,1.0,supported
32284562,EnrichmentMethod,"TiO2 beads (Titansphere, 5 mum GL Sciences Japan)",13,1.0,supported
32284562,EnrichmentMethod,High Select Fe-NTA phosphopeptide enrichment kit (Thermo Fisher Scientific),14,1.0,supported
32284562,FlowRateChromatogram,at a flow rate of 0.8mL/minute,21,1.0,supported
32284562,FlowRateChromatogram,at a flow rate of 250 nL/minute,22,1.0,supported
32284562,FractionationMethod,Strong cation exchange (SCX) fractionation,23,1.0,supported
32284562,FractionationMethod,High pH sample fractionation,24,1.0,supported
32284562,FragmentationMethod,HCD MS/MS,25,1.0,supported
32284562,FragmentationMethod,CID MS/MS,26,1.0,supported
32284562,GradientTime,linear gradient of 5-60% B in 150 minutes (Lumos),27,1.0,supported
32284562,GradientTime,2-35% in 155 minutes (Q-Exactive),28,1.0,supported
32284562,Instrument,Q-Exactive mass spectrometer,29,1.0,supported
32284562,Instrument,Orbitrap Lumos,30,1.0,supported
32284562,IonizationType,EasySpray nano source,31,1.0,supported
32284562,Label,TMT,32,1.0,supported
32284562,MaterialType,cells,33,1.0,supported
32284562,Modification,Cysteine carbamidomethylation,34,1.0,supported
32284562,Modification,Methionine oxidation,35,1.0,supported
32284562,Modification,acetylation of protein N-terminus,36,1.0,supported
32284562,Modification,deamidation (NQ),37,1.0,supported
32284562,Modification,"phosphorylation (S, T, Y)",38,1.0,supported
32284562,NumberOfBiologicalReplicates,3,39,1.0,supported
32284562,NumberOfFractions,A total of 12 fractions were collected,40,1.0,supported
32284562,NumberOfMissedCleavages,2,41,1.0,supported
32284562,NumberOfMissedCleavages,3,42,1.0,supported
32284562,NumberOfSamples,ten samples,43,1.0,supported
32284562,NumberOfTechnicalReplicates,3 technical replicates each,44,1.0,supported
32284562,Organism,Homo sapiens,45,1.0,supported
32284562,Organism,Plasmodium falciparum,46,1.0,supported
32284562,Organism,Plasmodium knowlesi,47,1.0,supported
32284562,OrganismPart,erythrocyte,48,1.0,supported
32284562,OrganismPart,schizont-stage,49,1.0,supported
32284562,OrganismPart,ring-stage,50,1.0,supported
32284562,OrganismPart,trophozoite iRBCs,51,1.0,supported
32284562,PrecursorMassTolerance,20 ppm,52,1.0,supported
32284562,PrecursorMassTolerance,4.5 ppm,53,1.0,supported
32284562,ReductionReagent,DTT,54,1.0,supported
32284562,SamplingTime,40-46hpi,55,1.0,supported
32284562,SamplingTime,~24hpi,56,1.0,supported
32284562,Separation,"Reverse phase chromatography was performed using the RSLC nano U3000 (Thermo Fisher Scientific) with a binary buffer system (solvent A: 0.1% formic acid, 5% DMSO; solvent B: 80% acetonitrile, 0.1% formic acid, 5% DMSO)",57,1.0,supported
32284562,Separation,"loaded on a 50 cm Easy Spray PepMap column (75 mum inner diameter, 2 mum particle size, Thermo Fisher Scientific) equipped with an integrated electrospray emitter.",58,1.0,supported
32284562,Strain,NF54,59,1.0,supported
32284562,Strain,1G5,60,1.0,supported
32284562,Temperature,37degreesC,61,1.0,supported
32284562,Time,4 hours,62,1.0,supported
32284562,Treatment,DMSO,63,1.0,supported
32284562,Treatment,Rapamycin,64,1.0,supported
32860207,AcquisitionMethod,top 10,1,1.0,supported
32860207,AlkylationReagent,iodoacetamide,2,1.0,supported
32860207,CleavageAgent,trypsin,3,1.0,supported
32860207,CollisionEnergy,25% normalized collision energy,4,1.0,supported
32860207,Disease,pancreatic ductal adenocarcinoma (PDAC),5,1.0,supported
32860207,FlowRateChromatogram,6 mul/min,6,1.0,supported
32860207,FlowRateChromatogram,300 nl/min,7,1.0,supported
32860207,FractionIdentifier,gel band 1,8,1.0,supported
32860207,FractionIdentifier,gel band 2,9,1.0,supported
32860207,FractionIdentifier,gel band 5,10,1.0,supported
32860207,FractionationMethod,"protein lysates were separated on pre-cast 4%-12% gradient gels using the NuPAGE SDS-PAGE system (Invitrogen, Carlsbad, CA, USA).",11,1.0,supported
32860207,FragmentMassTolerance,20 ppm,12,1.0,supported
32860207,FragmentationMethod,HCD (higher-energy collision),13,1.0,supported
32860207,GradientTime,10-40% buffer B gradient for 75 min,14,1.0,supported
32860207,Instrument,"Q Exactive mass spectrometer (Thermo Fisher, Bremen, Germany)",15,1.0,supported
32860207,Label,label-free quantification option,16,1.0,supported
32860207,MaterialType,tissue,17,1.0,supported
32860207,Modification,"Cysteine carboxamidomethylation (Cys, +57.021464 Da)",18,1.0,supported
32860207,Modification,"methionine oxidation (Met, +15.994915 Da)",19,1.0,supported
32860207,Modification,"N-terminal acetylation (N-terminal, +42.010565 Da)",20,1.0,supported
32860207,NumberOfBiologicalReplicates,3,21,1.0,supported
32860207,NumberOfFractions,five bands,22,1.0,supported
32860207,NumberOfMissedCleavages,two,23,1.0,supported
32860207,NumberOfSamples,20,24,1.0,supported
32860207,Organism,Homo sapiens,25,0.57,hallucinated
32860207,OrganismPart,bulk tumor tissue,26,1.0,supported
32860207,PrecursorMassTolerance,4.5 ppm,27,1.0,supported
32860207,ReductionReagent,DTT,28,1.0,supported
32860207,Separation,"Ultimate 3000 nanoLC system (Dionex LC-Packings, Amsterdam, The Netherlands) equipped with a 40 cm x 75 mum internal diameter (ID) fused silica column custom packed with 1.9 mum 120 Aa ReproSil Pur C18 aqua (Dr Maisch GMBH, Ammerbuch-Entringen, Germany).",29,1.0,supported
32860207,Staining,Coomassie brilliant blue G-250,30,1.0,supported
32860207,Temperature,37 degreesC,31,1.0,supported
32860207,TumorCellularity,5-10% tumor surface,32,1.0,supported
33630598,AcquisitionMethod,SPS-MS3-based TMT method,1,1.0,supported
33630598,AcquisitionMethod,Top10 method,2,1.0,supported
33630598,AlkylationReagent,iodoacetamide,3,1.0,supported
33630598,CleavageAgent,LysC,4,1.0,supported
33630598,CleavageAgent,trypsin,5,1.0,supported
33630598,CollisionEnergy,a normalized collision energy (NCE) of 34,6,1.0,supported
33630598,CollisionEnergy,an NCE of 45%,7,1.0,supported
33630598,Compound,glucose 20 g/L,8,1.0,supported
33630598,EnrichmentMethod,Samples were enriched using the Pierce High Select Fe-NTA phosphopeptide enrichment kit (A32992),9,1.0,supported
33630598,FlowRateChromatogram,0.6 mL/min,10,1.0,supported
33630598,FlowRateChromatogram,500 nL/min,11,1.0,supported
33630598,FractionationMethod,"basic reverse-phase fractionation on an Agilent 300Extend-C18 column (3.5 mum, 4.6 x 250 mm) using an Agilent Infinity 1260 HPLC",12,1.0,supported
33630598,FragmentMassTolerance,a 0.9 Da product ion tolerance,13,1.0,supported
33630598,FragmentationMethod,collision-induced dissociation,14,1.0,supported
33630598,GradientTime,75 min,15,1.0,supported
33630598,GradientTime,90 min,16,1.0,supported
33630598,Instrument,Orbitrap Fusion Lumos mass spectrometer (Thermo Fisher Scientific),17,1.0,supported
33630598,Label,labeling with the TMT11 (Thermo A37727) reagent,18,1.0,supported
33630598,MaterialType,cells,19,1.0,supported
33630598,Modification,oxidation of methionine residues (+15.9949 Da),20,1.0,supported
33630598,Modification,deamidation on asparagine and glutamine (+0.9840 Da),21,1.0,supported
33630598,Modification,phosphorylation (+79.9663 Da),22,1.0,supported
33630598,Modification,deamidation on asparagine and glutamine,23,1.0,supported
33630598,Modification,carbamidomethylation of cysteine residues,24,1.0,supported
33630598,Modification,TMT tags on lysine residues and peptide N termini,25,1.0,supported
33630598,NumberOfFractions,96 fractions,26,1.0,supported
33630598,NumberOfFractions,24,27,1.0,supported
33630598,NumberOfFractions,12,28,1.0,supported
33630598,Organism,Saccharomyces cerevisiae,29,1.0,supported
33630598,PooledSample,pooled,30,0.62,hallucinated
33630598,PrecursorMassTolerance,a 20 ppm precursor ion tolerance,31,1.0,supported
33630598,ReductionReagent,TCEP,32,1.0,supported
33630598,ReductionReagent,DTT,33,1.0,supported
33630598,Separation,"Peptides were separated on a 35 cm column (100 mum i.d., Accucore, 2.6 mum, 150 Aa, packed in-house) using a 90 min gradient (from 5 to 30% acetonitrile with 0.1% formic acid) at 500 nL/min.",34,1.0,supported
33630598,Specimen,Frozen cell pellets,35,1.0,supported
33630598,Strain,BY4742,36,1.0,supported
33630598,Temperature,30 degreesC,37,1.0,supported
33630598,Treatment,20 g/L glucose,38,1.0,supported
33855848,AcquisitionMethod,data-dependent acquisition,1,1.0,supported
33855848,AcquisitionMethod,data-independent acquisition,2,1.0,supported
33855848,AlkylationReagent,iodoacetamide,3,1.0,supported
33855848,BMI,a body mass index below 30,4,1.0,supported
33855848,CleavageAgent,trypsin,5,1.0,supported
33855848,CollisionEnergy,collision energy: 30,6,1.0,supported
33855848,Disease,primary breast cancer,7,1.0,supported
33855848,FlowRateChromatogram,flow: 300 nL/min,14,1.0,supported
33855848,FractionIdentifier,"different pHs: 8, 6, 5, 4, and 3",15,1.0,supported
33855848,FractionationMethod,"strong anion-exchange (SAX; six stacked layers; 66888-U, Sigma) stage tips",16,1.0,supported
33855848,FragmentMassTolerance,within 1 ppm,17,1.0,supported
33855848,FragmentationMethod,higher energy induced collision dissociation,18,1.0,supported
33855848,GradientTime,"5% B for 5 min, 5-30% B in 85 min, 95% B for 10 min",19,1.0,supported
33855848,GradientTime,"10-30% B in 90 min; 30-45% B in 20 min; 45-90% B in 30 s, and 90% B for 9 min",20,1.0,supported
33855848,Instrument,Q-Exactive Plus (Thermo Fisher),21,1.0,supported
33855848,Instrument,Q-Exactive HF-X (Thermo Fisher),22,1.0,supported
33855848,Label,Label-free quantification (LFQ),23,1.0,supported
33855848,MaterialType,tissues,24,1.0,supported
33855848,Modification,carbamidomethylation of Cys residues,25,1.0,supported
33855848,Modification,acetylation of the N-terminal residue,26,1.0,supported
33855848,Modification,oxidation of Met residues,27,1.0,supported
33855848,NumberOfBiologicalReplicates,21,28,1.0,supported
33855848,NumberOfBiologicalReplicates,24,29,1.0,supported
33855848,NumberOfBiologicalReplicates,4,30,1.0,supported
33855848,NumberOfFractions,n of fractions: 6,31,1.0,supported
33855848,NumberOfSamples,21 samples,32,1.0,supported
33855848,NumberOfSamples,24 samples,33,1.0,supported
33855848,NumberOfSamples,four normal breast tissues,34,1.0,supported
33855848,Organism,human,35,1.0,supported
33855848,OrganismPart,primary breast tumor tissues,36,1.0,supported
33855848,OrganismPart,normal breast tissues,37,1.0,supported
33855848,PrecursorMassTolerance,"20 and 4.5 ppm for first and main searches, respectively",38,1.0,supported
33855848,ReductionReagent,dithiothreitol,39,1.0,supported
33855848,Separation,"RP-HPLC EasySpray column (ID 75 mum x 25 cm C18 2 mum 100 Aa resin, Thermo Fisher)",40,1.0,supported
33855848,Separation,"RP-HPLC (ID 75 mum x 50 cm C18 2 mum 100 Aa resin, Thermo Fisher)",41,1.0,supported
33855848,Sex,women,42,1.0,supported
33855848,TumorSite,breast,43,1.0,supported
35037038,Bait,3xHA-miniTurbo-TRbeta,1,1.0,supported
35037038,Bait,3X-HA-miniTurbo-TRbeta-GS125,2,1.0,supported
35037038,Bait,3X-HA-miniTurbo-TRbeta-PV,3,1.0,supported
35037038,CellLine,Nthy-ORI,4,1.0,supported
35037038,CellPart,nuclear extract,5,1.0,supported
35037038,Compound,10 nM T3,6,1.0,supported
35037038,Compound,1 N NaOH,7,1.0,supported
35037038,Compound,250 muM biotin,8,1.0,supported
35037038,EnrichmentMethod,streptavidin-coated magnetic beads,9,1.0,supported
35037038,FractionationMethod,SDS-PAGE,10,1.0,supported
35037038,GeneticModification,3X-HA-miniTurbo-TRbeta vector,11,1.0,supported
35037038,GeneticModification,3X-HA-miniTurbo-TRbeta-GS125,12,1.0,supported
35037038,Instrument,LTQ-Orbitrap instrument (ThermoFisher),13,1.0,supported
35037038,Label,MaxQuant label-free quantification (LFQ) workflow,14,1.0,supported
35037038,MaterialType,cell line,15,1.0,supported
35037038,Modification,biotin labeling,16,1.0,supported
35037038,Organism,human,17,1.0,supported
35037038,OrganismPart,thyroid,18,1.0,supported
35037038,Specimen,cell pellet,19,1.0,supported
35037038,Staining,silver stained,20,1.0,supported
35037038,Time,15 min,21,1.0,supported
35037038,Treatment,vehicle,22,1.0,supported
35236848,Age,2-week-old seedlings,1,1.0,supported
35236848,CellPart,nuclei,2,1.0,supported
35236848,CleavageAgent,trypsin,3,1.0,supported
35236848,EnrichmentMethod,pre-washed GFP-Trap_A agarose beads (ChromoTek) was added to pull down target protein complex,4,1.0,supported
35236848,FractionationMethod,SDS-PAGE gel,6,1.0,supported
35236848,GeneticModification,mta ABI3:MTA,7,1.0,supported
35236848,GeneticModification,fip37-4,8,1.0,supported
35236848,GeneticModification,vir-1,9,1.0,supported
35236848,GeneticModification,hakai-2,10,1.0,supported
35236848,GeneticModification,Salk_045882 (hiz1-1),11,1.0,supported
35236848,GeneticModification,Salk_000717 (hiz1-2),12,1.0,supported
35236848,GeneticModification,Salk_120590 (hiz2-1),13,1.0,supported
35236848,GeneticModification,Salk_020625 (hiz2-2),14,1.0,supported
35236848,GeneticModification,Salk_126486 (hiz2-3),15,1.0,supported
35236848,GeneticModification,HAKAIpro:HAKAI-GFP,16,1.0,supported
35236848,GeneticModification,MTApro:MTA-GFP,17,1.0,supported
35236848,GeneticModification,FIP37pro:FIP37-GFP,18,1.0,supported
35236848,GeneticModification,HIZ1pro:HIZ1-GFP,19,1.0,supported
35236848,Genotype,WT,20,1.0,supported
35236848,Instrument,LTQ Orbitrap Velos Pro mass spectrometer (Thermo Fisher Scientific),21,1.0,supported
35236848,Label,label free quantification (LFQ),22,1.0,supported
35236848,MaterialType,tissue,23,1.0,supported
35236848,NumberOfBiologicalReplicates,3,24,1.0,supported
35236848,NumberOfFractions,five slices,25,1.0,supported
35236848,Organism,Arabidopsis,26,1.0,supported
35236848,OrganismPart,seedlings,27,1.0,supported
35236848,ReductionReagent,DTT,28,1.0,supported
35236848,Strain,Colombia-0,29,1.0,supported
35236848,Treatment,1% formaldehyde,30,1.0,supported
35236989,AcquisitionMethod,data-dependent acquisition mode,1,1.0,supported
35236989,Age,8-12 weeks,2,1.0,supported
35236989,AlkylationReagent,iodoacetamide,3,1.0,supported
35236989,CleavageAgent,trypsin,4,1.0,supported
35236989,Depletion,multiple affinity removal system (MARS; Agilent),5,1.0,supported
35236989,DevelopmentalStage,pregnant,6,1.0,supported
35236989,DevelopmentalStage,term delivery (>37 weeks),7,1.0,supported
35236989,DevelopmentalStage,E15.5-E17.5,8,1.0,supported
35236989,DevelopmentalStage,E16.5-E18.5,9,1.0,supported
35236989,EnrichmentMethod,SNA-I lectin chromatography,10,1.0,supported
35236989,FlowRateChromatogram,300 nl min-1,16,1.0,supported
35236989,FractionIdentifier,The flow-through fractions,17,1.0,supported
35236989,FractionIdentifier,Eluates,18,1.0,supported
35236989,FragmentationMethod,collision-induced dissociation,19,1.0,supported
35236989,GradientTime,a linear gradient of 3-40% B for 105 min,20,1.0,supported
35236989,Instrument,TripleTOF 6600 mass spectrometer (SCIEX),21,1.0,supported
35236989,IonizationType,electrospray ionization,22,1.0,supported
35236989,MaterialType,biofluid,23,0.62,hallucinated
35236989,NumberOfBiologicalReplicates,3,24,1.0,supported
35236989,Organism,humans,25,1.0,supported
35236989,Organism,mice,26,1.0,supported
35236989,OrganismPart,Human plasma,27,1.0,supported
35236989,OrganismPart,Mouse plasma,28,1.0,supported
35236989,PooledSample,pooled,29,1.0,supported
35236989,ReductionReagent,10 mM TCEP,30,1.0,supported
35236989,SamplingTime,Plasma from pregnant women was collected at the time of term delivery (>37 weeks).,31,1.0,supported
35236989,Separation,"trap column (NanoLC Trap ChromXP, 350 mum i.d. x 0.5 mm, 3-mum particle size, 120 Aa pore size)",32,1.0,supported
35236989,Separation,"ChromXP C18 column (75 mum i.d. x 15 cm, 3-mum particle size, 120 Aa pore size)",33,1.0,supported
35236989,Sex,women,34,1.0,supported
35236989,Strain,C57BL/6,35,1.0,supported
35680998,AcquisitionMethod,data dependent acquisition,1,1.0,supported
35680998,CellPart,nuclear pellet,2,1.0,supported
35680998,CellPart,chromatin,3,1.0,supported
35680998,CellType,ES cells,4,1.0,supported
35680998,CellType,Capsaspora owczarzaki strain ATCC30864 filopodial cells,5,1.0,supported
35680998,CleavageAgent,trypsin,6,1.0,supported
35680998,DevelopmentalStage,vegetative stage,7,1.0,supported
35680998,DevelopmentalStage,adult sponges,8,1.0,supported
35680998,FragmentationMethod,collision induced dissociation (CID),9,1.0,supported
35680998,FragmentationMethod,high energy collision dissociation (HCD),10,1.0,supported
35680998,GradientTime,90 min chromatographic gradient,11,1.0,supported
35680998,Instrument,"LTQ-Orbitrap Fusion Lumos mass spec-trometer (Thermo Fisher Scientific, San Jose, CA)",12,1.0,supported
35680998,MaterialType,cells,13,1.0,supported
35680998,MaterialType,tissue,14,1.0,supported
35680998,Modification,Propionylation on N-terminal,15,1.0,supported
35680998,Modification,Propionylation on Lysines,16,1.0,supported
35680998,Modification,Phenylisocyanate on N-terminal,17,1.0,supported
35680998,Modification,Dimethyl lysine,18,1.0,supported
35680998,Modification,trimethyl lysine,19,1.0,supported
35680998,Modification,propionyl + methyl lysine,20,1.0,supported
35680998,Modification,acetyl lysine,21,1.0,supported
35680998,Modification,crotonyl lysine,22,1.0,supported
35680998,NumberOfMissedCleavages,up to 5 missed cleavages,23,1.0,supported
35680998,Organism,Capsaspora owczarzaki,24,1.0,supported
35680998,Organism,Corallochytrium limacisporum,25,1.0,supported
35680998,Organism,Creolimax fragrantissima,26,1.0,supported
35680998,Organism,Spizellomyces punctatus,27,1.0,supported
35680998,Organism,Thecamonas trahens,28,1.0,supported
35680998,Organism,Chlamydomonas reinhardtii,29,1.0,supported
35680998,Organism,Guillardia theta,30,1.0,supported
35680998,Organism,Emiliania huxleyi,31,1.0,supported
35680998,Organism,Thalassiosira pseudonana,32,1.0,supported
35680998,Organism,Bigelowiella natans,33,1.0,supported
35680998,Organism,Naegleria gruberi,34,1.0,supported
35680998,Organism,Gefionella okellyi,35,1.0,supported
35680998,Organism,Fabomonas tropica,36,1.0,supported
35680998,Organism,Homo sapiens,37,1.0,supported
35680998,Organism,Physcomitrella patens,38,1.0,supported
35680998,Organism,Sycon ciliatum,39,1.0,supported
35680998,Organism,Phytophthora infestans,40,1.0,supported
35680998,Organism,Methanobrevibacter cuticularis,41,1.0,supported
35680998,Organism,Methanospirillum stamsii,42,1.0,supported
35680998,Organism,Methanosarcina spelaei,43,1.0,supported
35680998,Organism,Nitrososphaera viennensis,44,1.0,supported
35680998,PrecursorMassTolerance,Precursor ion mass tolerance of 7 ppm at the MS1 level,45,1.0,supported
35680998,Separation,reversed-phase chromatography,46,1.0,supported
35680998,Strain,ATCC30864,47,1.0,supported
35680998,Strain,CH2,48,1.0,supported
35680998,Strain,DAOM BR117,49,1.0,supported
35680998,Strain,ATCC50062,50,1.0,supported
35680998,Strain,CC-503 cw92 mt+,51,1.0,supported
35680998,Strain,CCMP2712,52,1.0,supported
35680998,Strain,CCMP1516,53,1.0,supported
35680998,Strain,CCMP1335,54,1.0,supported
35680998,Strain,CCMP2755,55,1.0,supported
35680998,Strain,ATCC30224,56,1.0,supported
35680998,Strain,249,57,1.0,supported
35680998,Strain,NYK3C,58,1.0,supported
35680998,Strain,Gransden 2004,59,1.0,supported
35680998,Strain,T30-4,60,1.0,supported
35680998,Strain,DSM 11139,61,1.0,supported
35680998,Strain,DSM 26304,62,1.0,supported
35680998,Strain,DSM 26047,63,1.0,supported
35680998,Strain,EN76,64,1.0,supported
36097293,AcquisitionMethod,data-dependent mode,1,1.0,supported
36097293,Bait,Bud20-TAP,2,1.0,supported
36097293,Bait,Arx1-TAP,3,1.0,supported
36097293,CleavageAgent,trypsin,4,1.0,supported
36097293,CollisionEnergy,35% collision energy,5,1.0,supported
36097293,EnrichmentMethod,Crosslinked peptides were enriched by size exclusion chromatography (SEC),6,1.0,supported
36097293,FlowRateChromatogram,300 nl/minute,12,1.0,supported
36097293,FractionIdentifier,0.9-1.0,13,1.0,supported
36097293,FractionIdentifier,1.0-1.1,14,1.0,supported
36097293,FractionIdentifier,1.1-1.2,15,1.0,supported
36097293,FractionIdentifier,1.2-1.3,16,1.0,supported
36097293,FractionIdentifier,1.3-1.4,17,1.0,supported
36097293,FractionationMethod,size exclusion chromatography (SEC),18,1.0,supported
36097293,FragmentationMethod,CID,19,1.0,supported
36097293,Genotype,crm1T539C,20,1.0,supported
36097293,Genotype,drg1-18 mutant,21,1.0,supported
36097293,GradientTime,an 80-minute gradient,22,1.0,supported
36097293,Instrument,Orbitrap Fusion Tribrid mass spectrometer (Thermo Electron),23,1.0,supported
36097293,Label,"isotopically labeled crosslinking reagent A (disuccinimidyl suberate, DSS-d0/DSS-d12, Creative molecules)",24,1.0,supported
36097293,Label,"isotopically labeled Crosslinker reagent B (bis(sulfosuccinimidyl)suberate, BS3-d0/BS3-d12, Sigma)",25,1.0,supported
36097293,MaterialType,cells,26,1.0,supported
