Entity_Type,GT_File,GT_Text,GT_Line,Pred_File,Pred_Text,Pred_Line,Similarity,Match_Type
FractionationMethod,33630598,Agilent Infinity 1260 HPLC,17,33630598,"basic reverse-phase fractionation on an Agilent 300Extend-C18 column (3.5 mum, 4.6 x 250 mm) using an Agilent Infinity 1260 HPLC",12,0.9500,Semantic
FractionationMethod,33855848,strong anion-exchange fractionation,18,33855848,"strong anion-exchange (SAX; six stacked layers; 66888-U, Sigma) stage tips",16,0.8800,TagContainment
FractionationMethod,33855848,SAX,19,33855848,"strong anion-exchange (SAX; six stacked layers; 66888-U, Sigma) stage tips",16,0.9500,Semantic
FractionationMethod,35236848,SDS-PAGE,12,35236848,SDS-PAGE gel,6,0.9500,Semantic
FractionationMethod,36097293,SEC,11,36097293,size exclusion chromatography (SEC),18,0.9500,Semantic
FractionationMethod,36097293,size exclusion chromatography,12,36097293,size exclusion chromatography (SEC),18,0.9500,Semantic
FractionationMethod,37330510,High pH Reversed-Phase,26,37330510,fractionated with High pH Reversed-Phase (Pierce),22,0.9500,Semantic
FragmentMassTolerance,24657495,0.5 Da,21,24657495,0.5 Da for MS/MS mass tolerance,12,0.9500,Semantic
FragmentMassTolerance,25100859,1 ppm.,13,25100859,20 ppm,8,0.8800,TagContainment
FragmentMassTolerance,25100859,20 ppm,14,25100859,20 ppm,8,1.0000,Exact
FragmentMassTolerance,25218447,20 ppm,16,25218447,a mass tolerance of 20 ppm was used for fragment ions,15,0.9500,Semantic
FragmentMassTolerance,26076430,0.01 Da,35,26076430,The fragment ion tolerance was set very narrow (0.01 Da),10,0.9500,Semantic
FragmentMassTolerance,26149123,0.02 Da,39,26149123,0.02 Da,19,1.0000,Exact
FragmentMassTolerance,26725330,20 p.p.m.,27,26725330,20 p.p.m.,13,1.0000,Exact
FragmentMassTolerance,28675934,15 mmu,34,28675934,15 mmu for fragment-ion mass tolerance,15,0.9500,Semantic
FragmentMassTolerance,28680058,0.1 Da,27,28680058,0.1 Da,17,1.0000,Exact
FragmentMassTolerance,29681787,20 ppm,34,29681787,20 ppm,16,1.0000,Exact
FragmentMassTolerance,31395880,0.5 m/z,15,31395880,0.5 m/z,10,1.0000,Exact
FragmentMassTolerance,31699904,20 mmu,19,31699904,20 mmu,23,1.0000,Exact
FragmentMassTolerance,31699905,0.02 Da,19,31699905,fragment ion mass tolerance of 0.02 Da,12,0.9500,Semantic
FragmentMassTolerance,32860207,20 ppm,24,32860207,20 ppm,12,1.0000,Exact
FragmentMassTolerance,33630598,0.9 Da,19,33630598,a 0.9 Da product ion tolerance,13,0.9500,Semantic
FragmentMassTolerance,37328468,0.1 Da,13,37328468,0.1 Da,7,1.0000,Exact
FragmentMassTolerance,37681923,20 ppm,22,37681923,20 ppm,15,1.0000,Exact
FragmentationMethod,24657495,collision induced dissociation,17,24657495,CID,13,0.9500,Semantic
FragmentationMethod,24657495,ETD,18,24657495,ETD,14,1.0000,Exact
FragmentationMethod,24657495,CID,19,24657495,CID,13,1.0000,Exact
FragmentationMethod,24657495,electron transfer dissociation,20,24657495,ETD,14,0.9500,Semantic
FragmentationMethod,25100859,higher-energy collisional dissociation,12,25100859,higher-energy collisional dissociation,9,1.0000,Exact
FragmentationMethod,25218447,Higher-Collisional Dissociation,14,25218447,Higher-Collisional Dissociation (HCD),16,0.9500,Semantic
FragmentationMethod,25218447,HCD,15,25218447,Higher-Collisional Dissociation (HCD),16,0.9500,Semantic
FragmentationMethod,26076430,HCD,33,26076430,HCD-MS2,11,0.9500,Semantic
FragmentationMethod,26149123,HCD,37,26149123,higher-energy collision dissociation (HCD),20,0.9500,Semantic
FragmentationMethod,26149123,higher-energy collision dissociation,38,26149123,higher-energy collision dissociation (HCD),20,0.9500,Semantic
FragmentationMethod,26725330,Higher energy collisional dissociation,26,26725330,Higher energy collisional dissociation,14,1.0000,Exact
FragmentationMethod,28680058,higher-energy collisional dissociation,24,28680058,higher-energy collisional dissociation (HCD),18,0.9500,Semantic
FragmentationMethod,28680058,HCD,26,28680058,higher-energy collisional dissociation (HCD),18,0.9500,Semantic
FragmentationMethod,29681787,collision induced dissociation,33,29681787,collision induced dissociation,17,1.0000,Exact
FragmentationMethod,31699904,HCD fragmentation,18,31699904,HCD,24,0.9500,Semantic
FragmentationMethod,31699905,higher energy collision dissociation,18,31699905,higher energy collision dissociation,13,1.0000,Exact
FragmentationMethod,32284562,HCD,33,32284562,HCD MS/MS,25,0.9500,Semantic
FragmentationMethod,32284562,CID,34,32284562,CID MS/MS,26,0.9500,Semantic
FragmentationMethod,32860207,HCD,22,32860207,HCD (higher-energy collision),13,0.9500,Semantic
FragmentationMethod,32860207,higher-energy collision,23,32860207,HCD (higher-energy collision),13,0.9500,Semantic
FragmentationMethod,33630598,collision-induced dissociation,18,33630598,collision-induced dissociation,14,1.0000,Exact
FragmentationMethod,33855848,higher energy induced collision dissociation,22,33855848,higher energy induced collision dissociation,18,1.0000,Exact
FragmentationMethod,35236989,collision-induced dissociation,27,35236989,collision-induced dissociation,19,1.0000,Exact
FragmentationMethod,35680998,collision induced dissociation,4,35680998,collision induced dissociation (CID),9,0.9500,Semantic
FragmentationMethod,35680998,collision induced dissociation,4,35680998,high energy collision dissociation (HCD),10,0.8800,TagContainment
FragmentationMethod,35680998,high energy collision dissociation,5,35680998,collision induced dissociation (CID),9,0.8800,TagContainment
FragmentationMethod,35680998,high energy collision dissociation,5,35680998,high energy collision dissociation (HCD),10,0.9500,Semantic
FragmentationMethod,35680998,CID,6,35680998,collision induced dissociation (CID),9,0.9500,Semantic
FragmentationMethod,35680998,HCD,7,35680998,high energy collision dissociation (HCD),10,0.9500,Semantic
FragmentationMethod,36097293,CID,18,36097293,CID,19,1.0000,Exact
FragmentationMethod,37207340,HCD,15,37207340,HCD,14,1.0000,Exact
FragmentationMethod,37328468,collision induced dissociation,11,37328468,collision induced dissociation (CID),8,0.9500,Semantic
FragmentationMethod,37328468,CID,12,37328468,collision induced dissociation (CID),8,0.9500,Semantic
FragmentationMethod,37681923,higher-energy collisional dissociation,20,37681923,higher-energy collisional dissociation (HCD),16,0.9500,Semantic
FragmentationMethod,37681923,HCD,21,37681923,higher-energy collisional dissociation (HCD),16,0.9500,Semantic
GeneticModification,28680058,3HA-DD,28,28680058,PfCDPK1 locus with 3HA-DD,19,0.9500,Semantic
GeneticModification,28680058,DD,29,28680058,PfCDPK1 locus with 3HA-DD,19,0.8900,CompoundConcentrationMerge
GradientTime,24657495,320 min,22,24657495,320 min RP gradient (4-30% acetonitrile/0.1% formic acid),15,0.9500,Semantic
GradientTime,25100859,two-hour gradient,15,25100859,two-hour gradient,11,1.0000,Exact
GradientTime,25100859,two-hour gradient,15,25100859,80 min gradient,12,0.8800,TagContainment
GradientTime,25218447,120 minute,18,25218447,a 120 minute gradient from 5% to 75% acetonitrile in 0.1% formic acid,19,0.9500,Semantic
GradientTime,26076430,50 min,36,26076430,a 50 min linear gradient,12,0.9500,Semantic
GradientTime,26076430,3-hr,37,26076430,a 3 hr gradient,13,0.6539,Partial
GradientTime,26076430,3 hr,38,26076430,a 3 hr gradient,13,0.9500,Semantic
GradientTime,26149123,4 h,40,26149123,4 h,22,1.0000,Exact
GradientTime,26725330,200-min,28,26725330,200-min water-acetonitrile gradient,15,0.9500,Semantic
GradientTime,28675934,140 min gradient,35,28675934,an 80 min gradient,16,0.8800,TagContainment
GradientTime,28675934,140 min gradient,35,28675934,"The gradient conditions were 0-10% B (0-5 min), 10-30% B (5-105 min), 30-40% B (105-119 min), 40-60% B (119-124 min), 60-100% B (124-126 min), 100% B (126-136 min), 100-0% B (136-138 min), and 0% B (138-140 min)",17,0.8800,TagContainment
GradientTime,28675934,80 min,36,28675934,an 80 min gradient,16,0.9500,Semantic
GradientTime,28675934,80 min,36,28675934,"The gradient conditions were 0-10% B (0-5 min), 10-30% B (5-105 min), 30-40% B (105-119 min), 40-60% B (119-124 min), 60-100% B (124-126 min), 100% B (126-136 min), 100-0% B (136-138 min), and 0% B (138-140 min)",17,0.8500,KeyTermInLongText
GradientTime,28680058,120 min,30,28680058,over 120 min,22,0.9500,Semantic
GradientTime,29681787,240 min,35,29681787,240 min,18,1.0000,Exact
GradientTime,31395880,5.5 min,16,31395880,"95% solvent A (aqueous 2% acetonitrile + 0.1% formic acid) for 8 min, solvent B (aqueous 90% acetonitrile + 0.1% formic acid) from 5% to 38.5% in 60 min, then from 38.5 to 90% in 7 min, and held at 90% for 5 min, followed by solvent B from 90 to 5% in 1 min and re-equilibration for 10 min",11,0.8900,CompoundConcentrationMerge
GradientTime,31395880,5.5 min,16,31395880,"100% bRPLC A (aqueous 2% acetonitrile with 5 mM ammonium formate, pH 10) for 9 min, then the concentration of bRPLC solvent B (aqueous 90% acetonitrile with 5 mM ammonium formate, pH 10) was increased to 6% over 4 min, to 28.5% over 50 min, to 34% over 5.5 min, and to 60% over 13 min, and then kept constant for 8.5 min prior to re-equilibration at the original conditions",12,0.9500,Semantic
GradientTime,31395880,4 min,18,31395880,"95% solvent A (aqueous 2% acetonitrile + 0.1% formic acid) for 8 min, solvent B (aqueous 90% acetonitrile + 0.1% formic acid) from 5% to 38.5% in 60 min, then from 38.5 to 90% in 7 min, and held at 90% for 5 min, followed by solvent B from 90 to 5% in 1 min and re-equilibration for 10 min",11,0.8900,CompoundConcentrationMerge
GradientTime,31395880,4 min,18,31395880,"100% bRPLC A (aqueous 2% acetonitrile with 5 mM ammonium formate, pH 10) for 9 min, then the concentration of bRPLC solvent B (aqueous 90% acetonitrile with 5 mM ammonium formate, pH 10) was increased to 6% over 4 min, to 28.5% over 50 min, to 34% over 5.5 min, and to 60% over 13 min, and then kept constant for 8.5 min prior to re-equilibration at the original conditions",12,0.9500,Semantic
GradientTime,31395880,13 min,19,31395880,"95% solvent A (aqueous 2% acetonitrile + 0.1% formic acid) for 8 min, solvent B (aqueous 90% acetonitrile + 0.1% formic acid) from 5% to 38.5% in 60 min, then from 38.5 to 90% in 7 min, and held at 90% for 5 min, followed by solvent B from 90 to 5% in 1 min and re-equilibration for 10 min",11,0.8500,KeyTermInLongText
GradientTime,31395880,13 min,19,31395880,"100% bRPLC A (aqueous 2% acetonitrile with 5 mM ammonium formate, pH 10) for 9 min, then the concentration of bRPLC solvent B (aqueous 90% acetonitrile with 5 mM ammonium formate, pH 10) was increased to 6% over 4 min, to 28.5% over 50 min, to 34% over 5.5 min, and to 60% over 13 min, and then kept constant for 8.5 min prior to re-equilibration at the original conditions",12,0.9500,Semantic
GradientTime,32284562,150 minutes,37,32284562,linear gradient of 5-60% B in 150 minutes (Lumos),27,0.9500,Semantic
GradientTime,32284562,150 minutes,37,32284562,2-35% in 155 minutes (Q-Exactive),28,0.8800,TagContainment
GradientTime,32284562,155 minutes,38,32284562,linear gradient of 5-60% B in 150 minutes (Lumos),27,0.8800,TagContainment
GradientTime,32284562,155 minutes,38,32284562,2-35% in 155 minutes (Q-Exactive),28,0.9500,Semantic
GradientTime,32860207,75 min,25,32860207,10-40% buffer B gradient for 75 min,14,0.9500,Semantic
GradientTime,33630598,90 min gradient,20,33630598,75 min,15,0.8500,KeyTermInLongText
GradientTime,33630598,90 min gradient,20,33630598,90 min,16,0.9500,Semantic
GradientTime,33630598,75 min,21,33630598,75 min,15,1.0000,Exact
GradientTime,33855848,120 min,24,33855848,"5% B for 5 min, 5-30% B in 85 min, 95% B for 10 min",19,0.8280,High-Overlap
GradientTime,33855848,120 min,24,33855848,"10-30% B in 90 min; 30-45% B in 20 min; 45-90% B in 30 s, and 90% B for 9 min",20,0.7740,High-Overlap
GradientTime,33855848,85 min,25,33855848,"5% B for 5 min, 5-30% B in 85 min, 95% B for 10 min",19,0.9500,Semantic
GradientTime,33855848,85 min,25,33855848,"10-30% B in 90 min; 30-45% B in 20 min; 45-90% B in 30 s, and 90% B for 9 min",20,0.8500,KeyTermInLongText
GradientTime,35236989,105 min,28,35236989,a linear gradient of 3-40% B for 105 min,20,0.9500,Semantic
GradientTime,35680998,90 min,8,35680998,90 min chromatographic gradient,11,0.9500,Semantic
GradientTime,36097293,80-minute,19,36097293,an 80-minute gradient,22,0.9500,Semantic
GradientTime,37330510,120 min,27,37330510,120 min,24,1.0000,Exact
GradientTime,37681923,98 min,23,37681923,over 98 min,17,0.9500,Semantic
Instrument,21183079,LTQ-Orbitrap mass spectrometer,10,21183079,LTQ-Orbitrap mass spectrometer,15,1.0000,Exact
Instrument,21183079,LTQ-Orbitrap mass spectrometer,10,21183079,LTQ-Velos-Orbitrap mass spectrometer,16,0.8800,TagContainment
Instrument,21183079,LTQ-Velos-Orbitrap,11,21183079,LTQ-Orbitrap mass spectrometer,15,0.8800,TagContainment
Instrument,21183079,LTQ-Velos-Orbitrap,11,21183079,LTQ-Velos-Orbitrap mass spectrometer,16,0.9500,Semantic
Instrument,25100859,Orbitrap Q Exactive,16,25100859,Orbitrap Q Exactive mass spectrometer (Thermo Scientific),13,0.9500,Semantic
Instrument,25100859,Q-Exactive,17,25100859,Orbitrap Q Exactive mass spectrometer (Thermo Scientific),13,0.8800,TagContainment
Instrument,25218447,Q-Exactive,19,25218447,a Q-Exactive (Thermo),20,0.9500,Semantic
Instrument,26076430,Q-Exactive Orbitrap mass spectrometer,39,26076430,"LTQ Orbitrap Elite, Thermo Scientific, San Jose, CA",14,0.8800,TagContainment
Instrument,26076430,Q-Exactive Orbitrap mass spectrometer,39,26076430,Q-Exactive Orbitrap mass spectrometer,15,1.0000,Exact
Instrument,26076430,LTQ Orbitrap Elite,40,26076430,"LTQ Orbitrap Elite, Thermo Scientific, San Jose, CA",14,0.9500,Semantic
Instrument,26076430,LTQ Orbitrap Elite,40,26076430,Q-Exactive Orbitrap mass spectrometer,15,0.8800,TagContainment
Instrument,26149123,LTQ-Orbitrap-Velos mass spectrometer,41,26149123,LTQ-Orbitrap-Velos mass spectrometer (Thermo Scientific),23,0.9500,Semantic
Instrument,26725330,Q Exactive mass spectrometer,29,26725330,Q Exactive mass spectrometer (Thermo Scientific),16,0.9500,Semantic
Instrument,26725330,quadrupole Orbitrap,30,26725330,Q Exactive mass spectrometer (Thermo Scientific),16,0.8800,TagContainment
Instrument,28091603,Q Exactive mass spectrometer,14,28091603,LTQ-Orbitrap mass spectrometer (Thermo Scientific),16,0.8800,TagContainment
Instrument,28091603,Q Exactive mass spectrometer,14,28091603,Q Exactive mass spectrometer (Thermo Scientific),17,0.9500,Semantic
Instrument,28091603,LTQ-Orbitrap mass spectrometer,16,28091603,LTQ-Orbitrap mass spectrometer (Thermo Scientific),16,0.9500,Semantic
Instrument,28091603,LTQ-Orbitrap mass spectrometer,16,28091603,Q Exactive mass spectrometer (Thermo Scientific),17,0.8800,TagContainment
Instrument,28675934,QExactive mass spectrometer,37,28675934,QExactive mass spectrometer (Thermo),18,0.9500,Semantic
Instrument,28680058,Orbitrap Fusion Tribrid mass spectrometer,31,28680058,Orbitrap Fusion Tribrid mass spectrometer,23,1.0000,Exact
Instrument,29681787,OrbiTrap QExactive mass spectrometer,36,29681787,OrbiTrap QExactive mass spectrometer (Thermo Fisher Scientific Inc),19,0.9500,Semantic
Instrument,31395880,"Q Exactive Plus,",20,31395880,"Q Exactive Plus, Thermo, San Jose, CA",13,0.9500,Semantic
Instrument,31395880,quadrupole-orbital ion trap mass spectrometer,21,31395880,"Q Exactive Plus, Thermo, San Jose, CA",13,0.8800,TagContainment
Instrument,31699904,Q Exactive HF mass spectrometer,20,31699904,Q Exactive HF mass spectrometer (Thermo Fisher Scientific),26,0.9500,Semantic
Instrument,31699905,hybrid Q-Exactive-HF mass spectrometer,20,31699905,hybrid Q-Exactive-HF mass spectrometer (Thermo Scientific),14,0.9500,Semantic
Instrument,32284562,Q-Exactive,39,32284562,Q-Exactive mass spectrometer,29,0.9500,Semantic
Instrument,32284562,Orbitrap Lumos,40,32284562,Orbitrap Lumos,30,1.0000,Exact
Instrument,32860207,Q Exactive,27,32860207,"Q Exactive mass spectrometer (Thermo Fisher, Bremen, Germany)",15,0.9500,Semantic
Instrument,33630598,Orbitrap Fusion Lumos mass spectrometer,22,33630598,Orbitrap Fusion Lumos mass spectrometer (Thermo Fisher Scientific),17,0.9500,Semantic
Instrument,33855848,Q-Exactive HF-X,26,33855848,Q-Exactive Plus (Thermo Fisher),21,0.8800,TagContainment
Instrument,33855848,Q-Exactive HF-X,26,33855848,Q-Exactive HF-X (Thermo Fisher),22,0.9500,Semantic
Instrument,33855848,Q-Exactive Plus,27,33855848,Q-Exactive Plus (Thermo Fisher),21,0.9500,Semantic
Instrument,33855848,Q-Exactive Plus,27,33855848,Q-Exactive HF-X (Thermo Fisher),22,0.8800,TagContainment
Instrument,35037038,LTQ-Orbitrap,11,35037038,LTQ-Orbitrap instrument (ThermoFisher),13,0.9500,Semantic
Instrument,35236848,LTQ Orbitrap Velos Pro mass spectrometer,13,35236848,LTQ Orbitrap Velos Pro mass spectrometer (Thermo Fisher Scientific),21,0.9500,Semantic
Instrument,35236989,TripleTOF 6600 mass spectrometer,29,35236989,TripleTOF 6600 mass spectrometer (SCIEX),21,0.9500,Semantic
Instrument,35680998,LTQ-Orbitrap Fusion Lumos mass spec-trometer,9,35680998,"LTQ-Orbitrap Fusion Lumos mass spec-trometer (Thermo Fisher Scientific, San Jose, CA)",12,0.9500,Semantic
Instrument,36097293,Orbitrap Fusion Tribrid mass spectrometer,20,36097293,Orbitrap Fusion Tribrid mass spectrometer (Thermo Electron),23,0.9500,Semantic
Instrument,37207340,Orbitrap Fusion mass spectrometer,16,37207340,Orbitrap Fusion mass spectrometer (Thermo Scientific),19,0.9500,Semantic
Instrument,37328468,ZenoTOF 7600 mass spectrometer,14,37328468,ZenoTOF 7600 mass spectrometer (SCIEX),11,0.9500,Semantic
Instrument,37330510,Q Exactive HF-X mass spectrometer,28,37330510,Q Exactive HF-X mass spectrometer (Thermo Fisher Scientific),25,0.9500,Semantic
Instrument,37681923,Orbitrap Fusion(TM) Lumos(TM) Tribrid(TM) Mass Spectrometer,24,37681923,Orbitrap Fusion(TM) Lumos(TM) Tribrid(TM) Mass Spectrometer,18,1.0000,Exact
IonizationType,24657495,nanospray ion source,23,24657495,nanospray ion source,18,1.0000,Exact
IonizationType,26076430,electrospray,41,26076430,LC-ESI-MS/MS,16,0.9500,Semantic
IonizationType,26149123,nanospray,43,26149123,nanospray ion source,24,0.9500,Semantic
IonizationType,26725330,nano-electrospray ion source,32,26725330,nano-electrospray ion source,17,1.0000,Exact
IonizationType,28675934,nanoelectrospray,38,28675934,nanoelectrospray,19,1.0000,Exact
IonizationType,29681787,EasySpray,37,29681787,EasySpray source,20,0.9500,Semantic
IonizationType,31395880,electrospray,22,31395880,electrospray,14,1.0000,Exact
IonizationType,31699904,electrospray ionization,21,31699904,electrospray ionization,27,1.0000,Exact
IonizationType,35236989,electrospray ionization,30,35236989,electrospray ionization,22,1.0000,Exact
IonizationType,37207340,Nanospray Flex Ion Source,17,37207340,Nanospray Flex Ion Source,20,1.0000,Exact
IonizationType,37681923,electrospray,25,37681923,electrospray ionization,19,0.9500,Semantic
Label,25218447,LFQ,21,25218447,Label-Free Quantification (LFQ),21,0.9200,LabelFree
Label,25218447,Label-Free,22,25218447,Label-Free Quantification (LFQ),21,0.9500,Semantic
Label,26149123,6-plex TMT,46,26149123,6-plex TMT reagents (Thermo scientific),25,0.9500,Semantic
Label,26725330,super-SILAC mix,33,26725330,super-SILAC,19,0.9500,Semantic
Label,26725330,Lys-8,34,26725330,l-13C615N2-lysine (Lys-8),21,0.9500,Semantic
Label,26725330,light,35,26725330,l-13C615N2-lysine (Lys-8),21,0.8800,TagContainment
Label,26725330,l-13C615N2-lysine,36,26725330,l-13C615N2-lysine (Lys-8),21,0.9500,Semantic
Label,26725330,Arg-10,38,26725330,13C615N4-arginine (Arg-10),20,0.9500,Semantic
Label,26725330,Stable Isotope Labelling with Amino Acids in Cell Culture,39,26725330,Stable Isotope Labelling with Amino Acids in Cell Culture,18,1.0000,Exact
Label,26725330,Stable Isotope Labelling with Amino Acids in Cell Culture,39,26725330,l-13C615N2-lysine (Lys-8),21,0.8800,TagContainment
Label,26725330,13C615N4-arginine,40,26725330,13C615N4-arginine (Arg-10),20,0.9500,Semantic
Label,28680058,iTRAQ,35,28680058,iTRAQ labeling,24,0.9500,Semantic
Label,31395880,TMT,23,31395880,tandem mass tag (TMT),15,0.9500,Semantic
Label,31395880,tandem mass tag,24,31395880,tandem mass tag (TMT),15,0.9500,Semantic
Label,31699905,TMT10plex 126-131Da,22,31699905,TMT10plex 126-131Da,15,1.0000,Exact
Label,31699905,sobaric tandem mass tags,23,31699905,amine-reactive isobaric tandem mass tags (TMTs),16,0.9500,Semantic
Label,31699905,isobaric,24,31699905,amine-reactive isobaric tandem mass tags (TMTs),16,0.9500,Semantic
Label,31699905,TMTs,25,31699905,amine-reactive isobaric tandem mass tags (TMTs),16,0.9500,Semantic
Label,32284562,Ten-plex Tandem Mass Tag,44,32284562,TMT,32,0.9500,Semantic
Label,32284562,TMT,45,32284562,TMT,32,1.0000,Exact
Label,32860207,Label-free quantification,29,32860207,label-free quantification option,16,0.9500,Semantic
Label,32860207,LFQ,30,32860207,label-free quantification option,16,0.9200,LabelFree
Label,33630598,TMT11,23,33630598,labeling with the TMT11 (Thermo A37727) reagent,18,0.9500,Semantic
Label,33855848,Label-free quantification,28,33855848,Label-free quantification (LFQ),23,0.9500,Semantic
Label,33855848,LFQ,29,33855848,Label-free quantification (LFQ),23,0.9200,LabelFree
Label,35037038,label-free quantification,12,35037038,MaxQuant label-free quantification (LFQ) workflow,14,0.9500,Semantic
Label,35037038,LFQ,13,35037038,MaxQuant label-free quantification (LFQ) workflow,14,0.9200,LabelFree
Label,35236848,label free quantification,14,35236848,label free quantification (LFQ),22,0.9500,Semantic
Label,35236848,LFQ,15,35236848,label free quantification (LFQ),22,0.9200,LabelFree
Label,37681923,LFQs,26,37681923,label-free quantification (LFQ),20,0.9200,LabelFree
Label,37681923,label-free,27,37681923,label-free quantification (LFQ),20,0.9500,Semantic
Label,37681923,Label-Free,28,37681923,label-free quantification (LFQ),20,0.9500,Semantic
Modification,21183079,Phosphorylation,12,21183079,phosphorylation,18,1.0000,Exact
Modification,24657495,Phospho (ST),24,24657495,Phospho (ST),21,1.0000,Exact
Modification,24657495,Carbamidomethyl (C),25,24657495,Carbamidomethyl (C),20,1.0000,Exact
Modification,25100859,carbamidomethylation of C,19,25100859,carbamidomethylation of C,15,1.0000,Exact
Modification,25100859,acetylation of protein N terminus,20,25100859,acetylation of protein N terminus,17,1.0000,Exact
Modification,25100859,oxidation of M,21,25100859,oxidation of M,16,1.0000,Exact
Modification,25218447,peptide N-terminal carbamylation,23,25218447,Protein N-terminal acetylation,24,0.8800,TagContainment
Modification,25218447,peptide N-terminal carbamylation,23,25218447,peptide N-terminal carbamylation,25,1.0000,Exact
Modification,25218447,Pyro-QQTGG,24,25218447,QQTGG,27,0.9500,Semantic
Modification,25218447,Pyro-QQTGG,24,25218447,pyro-QQTGG,28,1.0000,Exact
Modification,25218447,Protein N-terminal acetylation,25,25218447,Protein N-terminal acetylation,24,1.0000,Exact
Modification,25218447,Protein N-terminal acetylation,25,25218447,peptide N-terminal carbamylation,25,0.8800,TagContainment
Modification,25218447,Protein N-terminal acetylation,25,25218447,lysine acetylation,29,0.8800,TagContainment
Modification,25218447,Cysteine carbamidomethylation,26,25218447,Cysteine carbamidomethylation,23,1.0000,Exact
Modification,25218447,QQTGG,27,25218447,QQTGG,27,1.0000,Exact
Modification,25218447,QQTGG,27,25218447,pyro-QQTGG,28,0.9500,Semantic
Modification,25218447,methionine oxidation,29,25218447,methionine oxidation,26,1.0000,Exact
Modification,25218447,lysine acetylation,30,25218447,Protein N-terminal acetylation,24,0.8800,TagContainment
Modification,25218447,lysine acetylation,30,25218447,lysine acetylation,29,1.0000,Exact
Modification,26076430,Acetylation (K),42,26076430,N-terminal methionine cleavage and acetylation,28,0.8900,CompoundConcentrationMerge
Modification,26076430,Acetylation (K),42,26076430,Acetylation (K),29,1.0000,Exact
Modification,26076430,Acetylation (K),42,26076430,methylation (K),31,0.7830,High-Overlap
Modification,26076430,cysteine alkylation,43,26076430,static modification for cysteine alkylation (57.02146 Da),19,0.9500,Semantic
Modification,26076430,phosphorylation (ST),44,26076430,phosphorylation (ST),22,1.0000,Exact
Modification,26076430,phosphorylation (ST),44,26076430,Formylation (ST),25,0.8800,TagContainment
Modification,26076430,methylation (K),45,26076430,Acetylation (K),29,0.8100,High-Overlap
Modification,26076430,methylation (K),45,26076430,methylation (K),31,1.0000,Exact
Modification,26076430,"deamidation (N, Q)",46,26076430,"deamidation (N, Q)",21,1.0000,Exact
Modification,26076430,N-terminal methionine cleavage,47,26076430,pyro-glutamate (N-term Q),23,0.8800,TagContainment
Modification,26076430,N-terminal methionine cleavage,47,26076430,N-terminal methionine cleavage and acetylation,28,0.9500,Semantic
Modification,26076430,N-terminal methionine cleavage,47,26076430,N-terminal methionine cleavage,33,1.0000,Exact
Modification,26076430,iron (ED),48,26076430,iron (ED),26,1.0000,Exact
Modification,26076430,carbamylation (K),49,26076430,carbamylation (K),24,1.0000,Exact
Modification,26076430,pyro-glutamate (N-term Q,51,26076430,pyro-glutamate (N-term Q),23,0.9500,Semantic
Modification,26076430,pyro-glutamate (N-term Q,51,26076430,N-terminal methionine cleavage and acetylation,28,0.8800,TagContainment
Modification,26076430,pyro-glutamate (N-term Q,51,26076430,N-terminal methionine cleavage,33,0.8800,TagContainment
Modification,26076430,Oxidation (M),52,26076430,Oxidation (M),20,1.0000,Exact
Modification,26076430,dihydroxy tryptophan (W),55,26076430,dihydroxy tryptophan (W),30,1.0000,Exact
Modification,26076430,iodination (Y),56,26076430,iodination (Y),32,1.0000,Exact
Modification,26076430,iodoacetmaide (M),59,26076430,iodoacetmaide (M),27,1.0000,Exact
Modification,26076430,Formylation (ST,60,26076430,phosphorylation (ST),22,0.7830,High-Overlap
Modification,26076430,Formylation (ST,60,26076430,Formylation (ST),25,0.9500,Semantic
Modification,26149123,phosphorylation (S/T/Y),47,26149123,phosphorylation (S/T/Y),27,1.0000,Exact
Modification,26725330,carbamidomethyl cysteine,41,26725330,carbamidomethyl cysteine,26,1.0000,Exact
Modification,26725330,methionine oxidation,42,26725330,methionine oxidation,24,1.0000,Exact
Modification,26725330,N-terminal acetylation,43,26725330,N-terminal acetylation,25,1.0000,Exact
Modification,28091603,Carbamidomethylation of cysteine,17,28091603,Carbamidomethylation of cysteine,19,1.0000,Exact
Modification,28091603,"single, di- and tri-methylation of lysine",18,28091603,"single, di- and tri-methylation of lysine",22,1.0000,Exact
Modification,28091603,"single, di- and tri-methylation of lysine",18,28091603,single and di-methylation of arginine,23,0.8800,TagContainment
Modification,28091603,Oxidation of methionine,19,28091603,Oxidation of methionine,20,1.0000,Exact
Modification,28091603,single and di-methylation of arginine,21,28091603,"single, di- and tri-methylation of lysine",22,0.8800,TagContainment
Modification,28091603,single and di-methylation of arginine,21,28091603,single and di-methylation of arginine,23,1.0000,Exact
Modification,28091603,acetylation,22,28091603,acetylation,21,1.0000,Exact
Modification,28675934,carbamidomethylation of cysteine,39,28675934,carbamidomethylation of cysteine,21,1.0000,Exact
Modification,28675934,pyro-glutamic acid modification at N-terminal glutamine,40,28675934,pyro-glutamic acid modification at N-terminal glutamine,24,1.0000,Exact
Modification,28675934,hydroxylation of lysine and proline,41,28675934,hydroxylation of lysine and proline,25,1.0000,Exact
Modification,28675934,deamidation of asparagine,43,28675934,deamidation of asparagine,23,1.0000,Exact
Modification,28675934,oxidized methionine,44,28675934,oxidized methionine,22,1.0000,Exact
Modification,28680058,Oxidation of methionine,38,28680058,Oxidation of methionine,26,1.0000,Exact
